tile	nucleus	intensity
128	26	284029
128	27	348341
128	28	126019
128	29	482049
128	30	1821189
128	31	261074
128	32	113927
131	1	3169708
131	2	834660
131	3	1330627
131	4	2400809
131	5	380860
131	6	2324799
131	7	4900226
131	8	1693592
131	9	1502450
131	10	3400560
131	11	1865793
131	12	2790377
131	13	3087577
131	14	3813184
131	15	603938
131	16	1679698
131	17	171822
131	18	2096112
131	19	1249773
131	20	4456672
131	21	1151953
131	22	1276976
131	23	632832
131	24	1356380
131	25	2849709
131	26	1990023
131	27	2703415
131	28	2807345
131	29	442476
131	30	1851547
131	31	4503293
131	32	680266
131	33	3379251
131	34	2999318
131	35	1075803
131	36	5617704
131	37	372794
131	38	804619
131	39	6043271
131	40	460933
131	41	2216985
131	42	2225793
131	43	3421701
131	44	1391999
131	45	3764104
131	46	4270192
131	47	4515234
131	48	703630
131	49	655624
131	50	1662593
131	51	1826094
131	52	2015913
131	53	2542011
131	54	740272
131	55	1274675
131	56	5251585
131	57	1922140
131	58	1533828
131	59	709712
131	60	800761
131	61	197826
131	62	1441539
131	63	1996619
131	64	948222
132	1	430924
132	2	2257476
132	3	124614
132	4	3983590
132	5	2723409
132	6	711088
132	7	1679552
132	8	147765
132	9	2872580
132	10	1981011
132	11	5317889
132	12	5758494
132	13	2889491
132	14	711380
132	15	1560203
132	16	203713
132	17	3143659
132	18	3187082
132	19	262596
132	20	1008820
132	21	4474326
132	22	1053354
132	23	4563702
132	24	4066424
132	25	5457647
132	26	3920349
132	27	2580250
132	28	3568897
132	29	1073776
132	30	1137026
132	31	285587
132	32	1389137
132	33	2208885
132	34	737962
132	35	6876029
132	36	2354532
132	37	3708475
132	38	266983
132	39	3760637
132	40	1901672
132	41	5589923
132	42	6520027
132	43	3981615
132	44	1009465
132	45	5187657
132	46	4295523
132	47	2468740
132	48	2859126
132	49	2028481
132	50	1964274
132	51	2438009
132	52	976475
132	53	1168339
132	54	1993058
132	55	1660285
132	56	958278
132	57	3104320
132	58	2748325
132	59	2214206
132	60	7172871
132	61	5293877
132	62	250212
132	63	1949671
132	64	2988613
132	65	1256427
132	66	1757860
132	67	4097905
132	68	1847395
132	69	2644945
132	70	3426400
132	71	6100325
132	72	3327913
132	73	2088706
132	74	320561
132	75	8033624
132	76	2828523
132	77	2461208
132	78	6215719
132	79	4062942
132	80	3565346
132	81	1827688
132	82	1359141
132	83	673618
132	84	2230794
132	85	1561637
132	86	4342125
132	87	821417
132	88	3246655
132	89	7033801
132	90	2438993
132	91	3384082
132	92	325573
132	93	2023534
132	94	720194
132	95	1195743
132	96	2168201
132	97	2704119
132	98	2416166
132	99	259342
132	100	914381
132	101	226000
132	102	999172
132	103	595869
133	1	2872323
133	2	2827011
133	3	3366792
133	4	675117
133	5	2233516
133	6	3189411
133	7	5633458
133	8	1026270
133	9	1093804
133	10	3331499
133	11	2929726
133	12	1716184
133	13	2344327
133	14	466790
133	15	2303720
133	16	3328975
133	17	3957106
133	18	1380684
133	19	916859
133	20	2505206
133	21	1411729
133	22	885128
133	23	2045867
133	24	3515375
133	25	115177
133	26	1449895
133	27	2917172
133	28	1137682
133	29	3844736
133	30	2504854
133	31	1877639
133	32	4158881
133	33	1675035
133	34	2682071
133	35	860442
133	36	1041254
133	37	1085782
133	38	2767203
133	39	4779563
133	40	1614502
133	41	3106422
133	42	2793734
133	43	5847395
133	44	7826479
133	45	3111579
133	46	1839296
133	47	699756
133	48	4183831
133	49	6315582
133	50	1248176
133	51	4612892
133	52	544103
133	53	687221
133	54	2179457
133	55	2832589
133	56	2239501
133	57	4256602
133	58	1591237
133	59	2339659
133	60	3289685
133	61	3024267
133	62	5129491
133	63	2494527
133	64	1751214
133	65	345888
133	66	2174898
133	67	10166583
133	68	890862
133	69	2800693
133	70	695187
133	71	1188936
133	72	4040337
133	73	309330
133	74	572497
133	75	597727
133	76	3433805
133	77	3176574
133	78	1594292
133	79	1462465
133	80	4507707
133	81	197481
133	82	1273247
133	83	1385948
133	84	592156
133	85	1108878
133	86	702356
133	87	992228
133	88	1249211
133	89	1488808
134	1	973923
134	2	3721613
134	3	3376957
134	4	1545559
134	5	2440411
134	6	5438736
134	7	1733327
134	8	1577229
134	9	2373115
134	10	3884057
134	11	362696
134	12	664311
134	13	2178054
134	14	1257200
134	15	2793245
134	16	5021399
134	17	2569941
134	18	3304775
134	19	2017475
134	20	9648634
134	21	3699291
134	22	1926800
134	23	914980
134	24	3704465
134	25	4339781
134	26	1223968
134	27	1103316
134	28	1326171
134	29	2629816
134	30	3815234
134	31	4680179
134	32	2157127
134	33	1170316
134	34	2347898
134	35	2167342
134	36	1535344
134	37	534829
134	38	1471748
134	39	4449475
134	40	6446340
134	41	3176507
134	42	4220464
134	43	3048788
134	44	287101
134	45	3977806
134	46	2298102
134	47	1113017
134	48	2791812
134	49	3529083
134	50	8133623
134	51	3396437
134	52	432177
134	53	652337
134	54	4893314
134	55	344444
134	56	2817749
134	57	3994260
134	58	1601398
134	59	303690
134	60	1217736
134	61	260326
134	62	2316367
134	63	3321195
134	64	3424530
134	65	4055090
134	66	1650106
134	67	3210190
134	68	5113661
134	69	1135470
134	70	1542059
134	71	1951472
134	72	1412674
134	73	102930
134	74	431133
134	75	2078976
134	76	2436144
134	77	3578769
134	78	3188428
134	79	326354
134	80	962860
134	81	3575289
134	82	1167081
134	83	605268
134	84	1233190
134	85	520383
134	86	371870
134	87	3546284
134	88	2267385
134	89	153114
134	90	2611438
134	91	3298791
134	92	3011096
134	93	869413
134	94	1679083
134	95	1924690
134	96	2698522
134	97	279986
134	98	1581364
135	1	4044889
135	2	3859810
135	3	4926368
135	4	868526
135	5	4766448
135	6	342058
135	7	1015047
135	8	942400
135	9	1329409
135	10	881853
135	11	647377
135	12	233749
135	13	767410
135	14	4513287
135	15	2540556
135	16	2830211
135	17	595395
135	18	438224
135	19	324193
135	20	3613754
135	21	2370357
135	22	5261413
135	23	818419
135	24	1198899
135	25	573950
135	26	1332117
135	27	1047822
135	28	1943525
135	29	2587946
135	30	3178392
135	31	2170219
135	32	663787
135	33	3186176
135	34	701696
135	35	2587290
135	36	6909461
135	37	2938383
135	38	3019745
135	39	1992930
135	40	1976593
135	41	3288470
135	42	4521117
135	43	4110975
135	44	4500645
135	45	344484
135	46	2788923
135	47	1921966
135	48	2530566
135	49	2098720
135	50	1370288
135	51	231846
135	52	3959586
135	53	8228857
135	54	1503441
135	55	1047303
135	56	2525694
135	57	194052
135	58	7484885
135	59	6354640
135	60	1446298
135	61	914882
135	62	850697
135	63	1256093
135	64	2578055
135	65	487658
135	66	306007
135	67	1782999
135	68	1433868
135	69	1319058
135	70	429328
135	71	1770545
135	72	830471
135	73	3541595
135	74	2242882
135	75	3337307
135	76	388595
135	77	3392594
135	78	1988320
135	79	2604211
135	80	1738928
135	81	1223149
135	82	4208450
135	83	2289658
135	84	824968
135	85	64160
135	86	2502103
135	87	4194135
135	88	549869
135	89	3438105
135	90	1979688
135	91	333161
135	92	370418
135	93	2333719
135	94	1026729
135	95	1676793
135	96	1599990
135	97	2313116
135	98	141622
136	1	4281534
136	2	3539605
136	3	2949064
136	4	4270153
136	5	3002988
136	6	2987233
136	7	2413947
136	8	1020756
136	9	1470387
136	10	5619683
136	11	3614652
136	12	1836180
136	13	1289931
136	14	1861631
136	15	2668892
136	16	627889
136	17	2363912
136	18	684328
136	19	6553953
136	20	616357
136	21	809266
136	22	728633
136	23	385211
136	24	3768233
136	25	1251143
136	26	815127
136	27	2407477
136	28	5247827
136	29	965586
136	30	1553753
136	31	3672215
136	32	3826630
136	33	1893174
136	34	2393251
136	35	1610475
136	36	3302545
136	37	2951119
136	38	393419
136	39	1941953
136	40	2681784
136	41	3509471
136	42	1960942
136	43	2563346
136	44	1685803
136	45	5796012
136	46	2206233
136	47	1560831
136	48	2840185
136	49	4569174
136	50	2669451
136	51	795312
136	52	5377829
136	53	10587675
136	54	6964227
136	55	11532311
136	56	970011
136	57	4730319
136	58	2716078
136	59	2638744
136	60	567862
136	61	844245
136	62	3252227
136	63	1257337
136	64	2902366
136	65	860889
136	66	3874227
136	67	1695011
136	68	2827212
136	69	1361112
136	70	3949428
136	71	1920575
136	72	724563
136	73	1658962
136	74	405636
136	75	3562601
136	76	6058976
136	77	956583
136	78	3984707
136	79	3351892
136	80	549209
136	81	1629632
136	82	2180674
136	83	1736499
136	84	2175442
136	85	623426
136	86	1672280
136	87	991813
137	1	2971522
137	2	5660473
137	3	7674436
137	4	2081032
137	5	286080
137	6	344253
137	7	1863426
137	8	2105412
137	9	4591796
137	10	891585
137	11	2370383
137	12	2441151
137	13	1370471
137	14	1941792
137	15	58837
137	16	2423139
137	17	2983196
137	18	3101969
137	19	1029723
137	20	797161
137	21	1471498
137	22	294664
137	23	709399
137	24	1064816
137	25	1719315
137	26	1107168
137	27	2358419
137	28	840933
137	29	1775563
138	1	2356604
138	2	5128180
138	3	807044
138	4	1309539
138	5	2679200
138	6	3057912
138	7	2540648
138	8	1723905
138	9	1912789
138	10	2590683
138	11	1924199
138	12	3653559
138	13	2003884
138	14	2238664
138	15	290361
138	16	4112705
138	17	423916
138	18	506615
138	19	1032779
138	20	987239
138	21	2015279
138	22	722730
138	23	911731
138	24	3998191
138	25	2151218
138	26	3268988
138	27	1314108
138	28	509219
138	29	843846
138	30	1904513
138	31	4920649
138	32	2051074
138	33	1762389
138	34	1090987
138	35	4462773
138	36	1746423
138	37	2059587
138	38	1753449
138	39	79389
138	40	2628905
138	41	864667
138	42	955810
138	43	1016571
138	44	1085353
138	45	755918
138	46	4165040
138	47	3038910
138	48	1134412
138	49	3411781
138	50	432962
138	51	754032
138	52	2699623
138	53	633280
138	54	417029
138	55	1153742
138	56	999915
138	57	1628261
138	58	2236997
138	59	881230
138	60	1887892
138	61	346909
138	62	1799112
138	63	227407
138	64	2282078
138	65	1584443
138	66	617266
138	67	2376911
138	68	773144
139	1	1547561
139	2	841933
139	3	734856
139	4	706086
139	5	385309
139	6	122473
139	7	620253
139	8	186526
139	9	149204
139	10	144636
139	11	249727
142	1	4443712
142	2	1355538
142	3	1678049
142	4	2377567
142	5	506781
142	6	47802
142	7	2779655
142	8	2137010
142	9	60294
142	10	239344
142	11	203542
142	12	1029834
142	13	180239
142	14	252477
142	15	140905
143	1	984868
143	2	264985
143	3	2902058
143	4	3313401
143	5	907433
143	6	488689
143	7	4056051
143	8	628009
143	9	1641588
143	10	1212024
143	11	617097
143	12	3778479
144	1	57695
144	2	54178
144	3	2037312
144	4	683647
144	5	2820571
144	6	1044168
144	7	2351947
145	1	118241
145	2	1745806
145	3	1323727
145	4	556086
145	5	1019213
145	6	2020086
145	7	1101486
145	8	72451
145	9	117023
145	10	2229224
145	11	42818
145	12	2719643
146	1	983552
146	2	490394
146	3	414031
146	4	1999990
146	5	2710525
146	6	1194705
146	7	2123166
146	8	56880
146	9	99701
146	10	176184
147	1	497699
147	2	690671
147	3	724435
147	4	1643598
147	5	1139047
147	6	454011
147	7	1109560
147	8	2969789
147	9	1417140
147	10	2287566
147	11	625352
147	12	1179099
147	13	1324260
147	14	1072225
147	15	734414
147	16	2418433
147	17	3168595
147	18	359481
147	19	1815910
147	20	4016172
147	21	968751
147	22	1982521
147	23	1504478
147	24	1035563
147	25	1024651
147	26	2520776
147	27	743684
147	28	5226102
147	29	2684099
148	1	214992
148	2	1461220
148	3	306059
148	4	910825
148	5	1642295
148	6	1623572
148	7	2132941
148	8	1091809
148	9	2240402
148	10	236117
148	11	5923352
148	12	1778155
148	13	2049027
148	14	1035729
148	15	1346737
148	16	676201
148	17	1247680
148	18	3375569
148	19	58231
148	20	605159
148	21	812968
149	1	2078047
149	2	1728674
149	3	1653708
149	4	181479
149	5	973429
149	6	1435461
149	7	1811010
149	8	2967215
149	9	2516162
149	10	1210141
149	11	3306971
149	12	1439427
149	13	278130
149	14	2078027
149	15	4313479
149	16	374629
149	17	1036899
149	18	3097293
149	19	2273059
149	20	548225
149	21	1224763
149	22	488130
149	23	911670
149	24	3984527
149	25	531077
149	26	1803569
149	27	1671367
149	28	1728822
149	29	579786
149	30	2617498
149	31	1999006
149	32	1091750
149	33	2063426
150	1	2408229
150	2	2511225
150	3	1897621
150	4	378392
150	5	1538884
150	6	822659
150	7	513365
150	8	385582
150	9	712898
150	10	3036680
150	11	830085
150	12	654307
150	13	4147953
150	14	2377804
150	15	655200
150	16	938391
150	17	4621302
150	18	2086583
150	19	1081796
150	20	2779224
150	21	2266367
150	22	912018
150	23	1158980
150	24	271653
150	25	155387
150	26	239735
150	27	298782
150	28	78452
150	29	170673
150	30	100222
150	31	77192
150	32	2274459
150	33	872811
151	1	3960524
151	2	1319729
151	3	2443390
151	4	2017642
151	5	7548292
151	6	3191790
151	7	3038171
151	8	2714486
151	9	1252138
151	10	1103973
151	11	3406180
151	12	2367769
151	13	5362483
151	14	813586
151	15	2492120
151	16	2822901
151	17	2601459
151	18	8664023
151	19	3322305
151	20	1783121
151	21	1128090
151	22	4294097
151	23	3032369
151	24	4645333
151	25	1545365
151	26	3000784
151	27	4344863
151	28	4865374
151	29	4217158
151	30	5497343
151	31	3715816
151	32	2530680
151	33	4937625
151	34	6330387
151	35	435992
151	36	4445362
151	37	988788
151	38	1024641
151	39	3539378
151	40	2052882
151	41	2007695
151	42	2913008
151	43	288975
151	44	102073
151	45	485890
151	46	460105
151	47	926304
151	48	1251517
151	49	573161
151	50	2782297
151	51	755994
151	52	1777757
151	53	1489957
151	54	2440432
151	55	108281
151	56	536514
151	57	368720
151	58	610898
151	59	1325217
151	60	1182030
151	61	1398393
151	62	590582
152	1	134010
152	2	1122371
152	3	3568678
152	4	7806863
152	5	4451562
152	6	2635410
152	7	2528580
152	8	2892991
152	9	2697410
152	10	4163928
152	11	6313675
152	12	7072697
152	13	7425342
152	14	3834064
152	15	1495859
152	16	2007567
152	17	1698912
152	18	2299997
152	19	7053166
152	20	4599793
152	21	1935858
152	22	2877889
152	23	5259401
152	24	3436231
152	25	4664639
152	26	3194301
152	27	3549408
152	28	2425152
152	29	388181
152	30	642222
152	31	5602870
152	32	5592181
152	33	4127775
152	34	5349853
152	35	653184
152	36	4674508
152	37	2797193
152	38	3720565
152	39	538775
152	40	239891
152	41	4107938
152	42	2529570
152	43	1298268
152	44	2440811
152	45	4803074
152	46	902200
152	47	387165
152	48	1204777
152	49	2112984
152	50	5888349
152	51	838959
152	52	2025658
152	53	407239
152	54	8855725
152	55	1374823
152	56	271516
152	57	1168209
152	58	4008038
152	59	4854556
152	60	1977111
152	61	2399252
152	62	2443171
152	63	2158598
152	64	1319969
152	65	2748352
152	66	2681224
152	67	609086
152	68	1438194
152	69	2144103
152	70	446698
152	71	3090473
152	72	2037797
152	73	6071792
152	74	709134
152	75	1679895
152	76	472392
152	77	1417088
152	78	1181824
152	79	352114
152	80	951274
152	81	244501
152	82	502758
152	83	912528
152	84	591497
156	1	531953
156	2	1753217
156	3	2939886
156	4	345289
156	5	1614139
156	6	836624
156	7	134253
156	8	715092
156	9	3202098
156	10	954724
156	11	414705
156	12	3444616
156	13	465457
156	14	2559987
156	15	7056415
156	16	787572
156	17	581810
156	18	3427991
156	19	1575862
156	20	134018
156	21	2299375
156	22	1923116
156	23	782259
156	24	2464625
156	25	911416
156	26	525927
156	27	1329963
156	28	138570
156	29	1257526
156	30	95260
157	1	3795440
157	2	1124281
157	3	4941585
157	4	3187766
157	5	5860397
157	6	3616300
157	7	1848382
157	8	342104
157	9	2106568
157	10	4482071
157	11	1649449
157	12	10042874
157	13	223139
157	14	4034930
157	15	2908627
157	16	172190
157	17	6903549
157	18	761057
157	19	3349436
157	20	574180
157	21	421364
157	22	898859
157	23	2459640
157	24	5496622
157	25	2393742
157	26	439138
157	27	2476544
157	28	3526272
157	29	3490894
157	30	845124
157	31	1022307
157	32	196176
157	33	2849040
157	34	319484
157	35	3828521
157	36	876834
157	37	2187613
157	38	800793
157	39	903300
158	1	897653
158	2	2271091
158	3	2749334
158	4	2146780
158	5	710081
158	6	2677058
158	7	1657285
158	8	1005230
158	9	1576742
158	10	1495470
158	11	5443921
158	12	1043456
158	13	2795691
158	14	2490580
158	15	4124729
158	16	4232551
158	17	1488029
158	18	1693964
158	19	2577113
158	20	1268285
158	21	2210757
158	22	7134237
158	23	3135219
158	24	2580670
158	25	1796464
158	26	6832951
158	27	5755577
158	28	712273
158	29	2415464
158	30	1035233
158	31	1087380
158	32	214341
158	33	2189100
158	34	3664709
158	35	253546
158	36	2652332
158	37	2399633
158	38	4186142
158	39	2573378
158	40	1795737
158	41	2883062
158	42	2507385
158	43	1735995
158	44	981357
159	1	1408978
159	2	1262478
159	3	1880874
159	4	1273567
159	5	3189947
159	6	409076
159	7	1355186
159	8	1212507
159	9	518284
159	10	159397
159	11	2767715
159	12	344539
159	13	3388683
159	14	4207847
159	15	1218186
159	16	2477577
159	17	2077871
159	18	768185
159	19	490924
159	20	1227107
159	21	1750158
159	22	4869910
159	23	2548299
159	24	3423818
159	25	1984335
159	26	3099157
159	27	3142842
159	28	921513
159	29	4543835
159	30	1474586
159	31	1347496
159	32	1470591
159	33	1890599
159	34	1460674
159	35	1275387
159	36	3888849
159	37	894016
159	38	4121991
159	39	1105994
159	40	6872725
159	41	3423072
159	42	1209426
159	43	1205069
159	44	3666677
159	45	3034271
159	46	2173809
159	47	3226379
159	48	1572686
159	49	1006773
160	1	614080
160	2	681080
160	3	441605
160	4	1537594
160	5	2036944
160	6	868561
160	7	1616165
160	8	3320395
160	9	1119679
160	10	1647639
160	11	1260246
160	12	1261046
160	13	674677
160	14	3241538
160	15	2397667
160	16	1695372
160	17	413816
160	18	3452079
160	19	2586996
160	20	2937453
160	21	1122746
160	22	1311821
160	23	4464282
160	24	2977946
160	25	2154597
160	26	2811353
160	27	3572478
160	28	2018571
160	29	1447861
160	30	1314701
160	31	267239
160	32	3752125
160	33	1079165
160	34	2668312
160	35	3433019
160	36	610593
160	37	2058323
160	38	2043279
160	39	1313090
160	40	777047
160	41	1671121
160	42	2630819
160	43	494746
160	44	263903
160	45	166309
160	46	213083
161	1	1107816
161	2	1177073
161	3	1860606
161	4	1169690
161	5	680874
161	6	821158
161	7	525688
161	8	208216
161	9	1124504
161	10	573978
161	11	2934309
161	12	8413775
161	13	1701631
161	14	2569626
161	15	2571395
161	16	1700229
161	17	3401892
161	18	1656670
161	19	1567399
161	20	92086
161	21	1386357
161	22	1957899
161	23	3959619
161	24	4411260
161	25	741058
161	26	2241182
161	27	482436
161	28	1652577
161	29	1149902
161	30	1677227
161	31	1381782
161	32	748832
161	33	4431853
161	34	1707683
161	35	1991614
161	36	463457
162	1	764091
162	2	2238332
162	3	398673
162	4	365356
162	5	1396285
162	6	2822426
162	7	2979932
162	8	1354368
162	9	356435
162	10	1700045
162	11	315771
162	12	678356
162	13	214430
162	14	1154399
162	15	946911
162	16	6291415
162	17	286217
162	18	2774585
162	19	4637445
162	20	4052546
162	21	4752203
162	22	2339354
162	23	163186
162	24	4486337
162	25	326647
162	26	2448545
162	27	265426
162	28	2167146
162	29	3432337
162	30	1179039
162	31	3535535
162	32	1506045
162	33	980209
162	34	3061201
162	35	730618
162	36	1184256
162	37	158110
162	38	290068
162	39	158463
163	1	183716
163	2	108735
163	3	512623
163	4	326081
163	5	2531654
163	6	2567746
163	7	2760249
163	8	781281
163	9	699490
163	10	600325
163	11	1750389
163	12	448428
163	13	4383671
163	14	309738
163	15	1034541
163	16	1191917
163	17	945830
163	18	895006
163	19	759072
163	20	1691065
164	1	102256
164	2	1061146
164	3	1086336
164	4	825002
164	5	426237
164	6	1012945
164	7	635985
164	8	2866880
164	9	2585455
164	10	4143540
164	11	732826
164	12	2832857
165	1	491014
165	2	136667
165	3	684445
165	4	169868
165	5	829790
165	6	1281318
165	7	1373867
165	8	1186573
165	9	231815
165	10	378807
165	11	340206
165	12	1738600
165	13	2511064
165	14	1377977
165	15	2618202
165	16	359016
165	17	341663
165	18	878852
165	19	163543
165	20	3834987
165	21	1563008
165	22	215333
165	23	1078604
165	24	455570
165	25	201427
165	26	1381890
165	27	331373
165	28	715080
165	29	913144
165	30	418862
165	31	497696
165	32	2478112
165	33	307126
165	34	1998482
165	35	263782
165	36	3645257
165	37	340617
165	38	619036
165	39	1256321
165	40	1595573
165	41	1232675
165	42	4069285
165	43	629135
165	44	486871
165	45	3330348
165	46	702188
165	47	381354
165	48	1333781
165	49	342137
165	50	1107398
165	51	546037
165	52	221260
165	53	377769
165	54	999011
165	55	3138825
165	56	1638236
165	57	780085
165	58	104567
165	59	5329053
165	60	2373724
165	61	2443146
165	62	395886
165	63	404844
165	64	3065491
165	65	1733669
166	1	131723
166	2	377584
166	3	352562
166	4	174304
166	5	608986
166	6	437583
166	7	1892352
166	8	212120
166	9	565129
166	10	78142
166	11	550878
166	12	224447
166	13	450183
166	14	162639
166	15	270058
166	16	89160
166	17	2167374
166	18	1619593
166	19	1559798
166	20	620505
166	21	1431364
166	22	144945
166	23	186716
166	24	198441
166	25	343801
166	26	291940
166	27	1731824
166	28	1008432
166	29	1589089
166	30	798055
166	31	1929919
166	32	1530139
166	33	200308
166	34	1425671
166	35	179888
166	36	506539
166	37	212186
166	38	179327
166	39	1239998
166	40	478338
166	41	1034303
166	42	672932
166	43	324511
166	44	690721
